player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Dorian Finney-Smith,finnedo01,2020,3006,1446,-.1716936256765655,.28978913747433,.1180955117977645,3.803942423494903,-2.085847464141599,1.718094959353304,.6173685754424095,-.1861893708829,.4311792045595095,2.32813065710612,2.32813065710612,0,1.16658723784191,.0471596813279044,1.213746919169814,-.8166075506336342
Bryn Forbes,forbebr01,2020,2547,1218,-.3672846908417648,-3.281581404592016,-3.64886609543378,-.6495987110999938,-3.657367685699554,-4.306966396799549,-.4638813733476158,-3.546840315738614,-4.01072168908623,-.7790742526009622,-.7790742526009622,0,-.7210339025494672,-2.918087665779738,-3.639121568329205,-.5689126180016653
Evan Fournier,fournev01,2020,3131,1511,1.323094950105787,-.4790881862323276,.8440067638734591,.2519265679700234,-3.575289553509442,-3.323362985539419,1.253772464188437,-1.197110301631688,.0566621625567489,2.174970566659276,2.174970566659276,0,.9967394444477601,.1370601023340645,1.133799546781825,.5319930909637652
De'Aaron Fox,foxde01,2020,2063,973,2.350857319399056,-.998492921564241,1.352364397834815,2.564283365446056,-3.437366849277984,-.8730834838319281,2.563336308103031,-1.546801068201148,1.016535239901883,1.897885081190524,1.897885081190524,0,2.39691605460485,-.6105765092567795,1.786339545348071,1.53264945457716
Melvin Frazier Jr.,frazime01,2020,105,47,.7689694023899561,.610223245281684,1.37919264767164,-8.707936669647106,9.477716233651995,.7697795640048888,-1.113794723130783,2.469591430363117,1.355796707232334,.0997481681817818,.0997481681817818,0,-2.976623448305047,1.046686198803156,-1.92993724950189,1.340748334334257
Michael Frazier,frazimi01,2020,92,40,-.1266388347137197,-5.74833026611263,-5.874969100826349,-2.30574460719484,5.40543058220147,3.09968597500663,-.695017207242956,-3.807734496316391,-4.502751703559347,-.0360080949061353,-.0360080949061353,0,.1215186630868058,-2.427641558477339,-2.306122895390533,.6787616474285851
Tim Frazier,fraziti01,2020,740,355,-2.743515879534276,1.989056542813493,-.7544593367207835,-2.965547209852595,1.203056956747085,-1.76249025310551,-2.953240232666517,1.986825773158325,-.9664144595081923,.321832137120878,.321832137120878,0,-2.616261003125563,.4673923617596355,-2.148868641365927,-.3830453729591294
Markelle Fultz,fultzma01,2020,2761,1329,-2.023520874474688,-.6052506090191639,-2.628771483493852,3.743272954873797,-1.602550928496424,2.140722026377373,-.8865241697775815,-.8896999454250661,-1.776224115202648,.6574735240668825,.6574735240668825,0,-1.117008190564412,.3927992724130153,-.7242089181513969,-.432853982969641
Wenyen Gabriel,gabriwe01,2020,171,76,-6.300766833977556,-4.657708601108064,-10.95847543508562,-5.327928626082453,-2.16268748074353,-7.490616106825984,-6.446937773934777,-4.373845759727002,-10.82078353366178,-.3170471065221351,-.3170471065221351,0,-5.362482099541057,-3.115274126734457,-8.477756226275515,1.210599344037962
Daniel Gafford,gaffoda01,2020,898,420,-1.80702754478048,.9234820667842176,-.8835454779962628,-3.647976763822657,2.563881747404931,-1.084095016417726,-2.25001758609818,1.278189756584345,-.9718278295138361,.380765231527442,.380765231527442,0,-3.116425479721399,1.023816786904231,-2.092608692817168,-.0719347815747048
Danilo Gallinari,gallida01,2020,2657,1285,3.95286921497456,.0599842107906698,4.01285342576523,4.99965148101457,-5.92982850042826,-.9301770194136907,4.407718985110322,-1.233819866731771,3.173899118378551,3.858854262974885,3.858854262974885,0,3.945666061443343,-1.048334537770032,2.897331523673311,-.6540984290683521
Langston Galloway,gallola01,2020,2750,1299,1.123127543069254,-1.229128220972868,-.1060006779036134,1.747147320296529,-2.673189392912995,-.926042072616466,1.340461747526606,-1.576614087634664,-.2361523401080585,1.667057960172289,1.667057960172289,0,.8322760336032877,-1.8142679919576,-.9819919583543119,.0616100695730386
Darius Garland,garlada01,2020,3102,1481,-2.912580770605153,-4.462776173975852,-7.375356944581005,-.4451845382777398,-1.63379348595894,-2.07897802423668,-2.528670598035398,-4.093275342376744,-6.621945940412141,-2.928405939455184,-2.928405939455184,0,-1.775560316187712,-3.936086753205506,-5.711647069393218,.0955505947733939
Marc Gasol,gasolma01,2020,2066,974,-1.304847697890097,2.578345417180973,1.273497719290876,2.786866840985488,4.362625071419062,7.14949191240455,-.543700338082325,3.029398534368773,2.485698196286448,2.598847748160829,2.598847748160829,0,-.520738693188685,3.097688119890691,2.576949426702006,-.1158102547409783
Rudy Gay,gayru01,2020,2101,971,-1.161151023179539,.3732922147982021,-.7878588083813365,-2.067125415735679,2.640356382614448,.5732309668787692,-1.446072119004069,.8972138066668018,-.548858312337267,1.096195996455199,1.096195996455199,0,-1.320238083923555,-.3637128471567417,-1.683950931080296,.5372371205520174
Paul George,georgpa01,2020,1814,844,3.706385763282666,1.737926191573743,5.444311954856409,1.565462125819451,.8419777155465046,2.407439841365956,3.447876352316548,1.60509946295315,5.052975815269698,3.416644588573544,3.416644588573544,0,3.633485544372483,2.035531992364225,5.669017536736707,1.719328528935897
